PCP,Well,Date,Time,THP,THT,Status,PLATFORM,StatusUPD
0.045791886,B051S,11/30/2019,0,-110.1943611,-24.56026553,1,Samarang,1
0.051963407,B051S,12/1/2019,0,-110.1950273,-24.56024952,1,Samarang,1
0.040964936,B051S,12/2/2019,0,-110.1955514,-24.55964571,1,Samarang,1
0.039797041,B051S,12/3/2019,0,-110.2001749,-24.5609051,1,Samarang,1
0.041054385,B051S,12/4/2019,0,-110.2017299,-24.56181514,1,Samarang,1
0.079389617,B051S,12/5/2019,0,-110.2121305,-24.56441555,1,Samarang,1
0.036140738,B051S,12/6/2019,0,-110.2028015,-24.56173958,1,Samarang,1
0.033420564,B051S,12/7/2019,0,-110.2057751,-24.56195962,1,Samarang,1
0.036113518,B051S,12/8/2019,0,-110.1961924,-24.56051207,1,Samarang,1
0.074023583,B051S,12/9/2019,0,-110.216626,-24.56504734,1,Samarang,1
0.042834474,B051S,12/10/2019,0,-110.2030927,-24.56175611,1,Samarang,1
0.047600278,B051S,12/11/2019,0,-110.1954067,-24.56026728,1,Samarang,1
0.025149297,B051S,12/12/2019,0,-110.206228,-24.56226464,1,Samarang,1
0.046018944,B051S,12/13/2019,0,-110.2111947,-24.5635448,1,Samarang,1
0.042287545,B051S,12/14/2019,0,-110.1993095,-24.5611379,1,Samarang,1
0.050549016,B051S,12/15/2019,0,-110.199401,-24.56088857,1,Samarang,1
0.031300383,B051S,12/16/2019,0,-110.2029394,-24.56168632,1,Samarang,1
0.045186291,B051S,12/17/2019,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,12/18/2019,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,12/19/2019,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,12/20/2019,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,12/21/2019,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,12/22/2019,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,12/23/2019,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,12/24/2019,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,12/25/2019,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,12/26/2019,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,12/27/2019,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,12/28/2019,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,12/29/2019,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,12/30/2019,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,12/31/2019,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,1/1/2020,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,1/2/2020,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,1/3/2020,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,1/4/2020,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,1/5/2020,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,1/6/2020,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,1/7/2020,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,1/8/2020,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,1/9/2020,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,1/10/2020,0,-110.200007,-24.56111034,1,Samarang,1
0.045186291,B051S,1/11/2020,0,-110.200007,-24.56111034,1,Samarang,1
0.108302865,B051S,1/12/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/13/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/14/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/15/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/16/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/17/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/18/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/19/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/20/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/21/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/22/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/23/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/24/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/25/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/26/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/27/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/28/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/29/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/30/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,1/31/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,2/1/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,2/2/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,2/3/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,2/4/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,2/5/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,2/6/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,2/7/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,2/8/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,2/9/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,2/10/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,2/11/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,2/12/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,2/13/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,2/14/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,2/15/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,2/16/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,2/17/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.108302865,B051S,2/18/2020,0,-110.2515391,-24.57288853,1,Samarang,1
0.009662818,B051S,2/19/2020,0,-110.2043155,-24.56230309,1,Samarang,1
0.011744701,B051S,2/20/2020,0,-110.2071793,-24.56278758,1,Samarang,1
0.046542189,B051S,2/21/2020,0,-110.2032053,-24.56222009,1,Samarang,1
0.023155686,B051S,2/22/2020,0,-110.2028051,-24.56227125,1,Samarang,1
0.048408144,B051S,2/23/2020,0,-110.1995631,-24.56129446,1,Samarang,1
0.029929909,B051S,2/24/2020,0,-110.202012,-24.56082393,1,Samarang,1
0.034044304,B051S,2/25/2020,0,-110.2023071,-24.56161622,1,Samarang,1
0.050254243,B051S,2/26/2020,0,-110.2007534,-24.56182835,1,Samarang,1
0.053654632,B051S,2/27/2020,0,-110.2001632,-24.56141559,1,Samarang,1
0.036062606,B051S,2/28/2020,0,-110.203097,-24.56141271,1,Samarang,1
0.04298372,B051S,2/29/2020,0,-110.2004936,-24.56120126,1,Samarang,1
0.047538494,B051S,3/1/2020,0,-110.2018596,-24.56194549,1,Samarang,1
0.041410849,B051S,3/2/2020,0,-110.1998931,-24.56046788,1,Samarang,1
0.051949094,B051S,3/3/2020,0,-110.1942375,-24.56033284,1,Samarang,1
0.049829052,B051S,3/4/2020,0,-110.1983092,-24.56099377,1,Samarang,1
0.051190351,B051S,3/5/2020,0,-110.1957619,-24.56057983,1,Samarang,1
0.049613426,B051S,3/6/2020,0,-110.2015284,-24.56100365,1,Samarang,1
0.050896713,B051S,3/7/2020,0,-110.1975319,-24.56122093,1,Samarang,1
0.057639795,B051S,3/8/2020,0,-110.1966508,-24.56103405,1,Samarang,1
0.03387906,B051S,3/9/2020,0,-110.195992,-24.55930676,1,Samarang,1
0.046557416,B051S,3/10/2020,0,-110.1985165,-24.5607106,1,Samarang,1
0.052526401,B051S,3/11/2020,0,-110.193818,-24.55973664,1,Samarang,1
0.050018097,B051S,3/12/2020,0,-110.1933836,-24.55941474,1,Samarang,1
0.052703891,B051S,3/13/2020,0,-110.1941313,-24.55989829,1,Samarang,1
0.053119334,B051S,3/14/2020,0,-110.1952096,-24.55984724,1,Samarang,1
0.058984067,B051S,3/15/2020,0,-110.194294,-24.55966543,1,Samarang,1
0.057405138,B051S,3/16/2020,0,-110.1912801,-24.55971384,1,Samarang,1
0.061347701,B051S,3/17/2020,0,-110.1933736,-24.56043341,1,Samarang,1
0.049827407,B051S,3/18/2020,0,-110.1959338,-24.5599692,1,Samarang,1
0.051979456,B051S,3/19/2020,0,-110.1925379,-24.55953925,1,Samarang,1
0.048752317,B051S,3/20/2020,0,-110.1940699,-24.55986338,1,Samarang,1
0.061214831,B051S,3/21/2020,0,-110.1929291,-24.55977119,1,Samarang,1
0.064305168,B051S,3/22/2020,0,-110.1913738,-24.56004382,1,Samarang,1
0.048783637,B051S,3/23/2020,0,-110.1964269,-24.55962213,1,Samarang,1
0.061159931,B051S,3/24/2020,0,-110.1913939,-24.55987215,1,Samarang,1
0.0597465,B051S,3/25/2020,0,-110.192094,-24.55876835,1,Samarang,1
0.059193386,B051S,3/26/2020,0,-110.1914929,-24.5592138,1,Samarang,1
0.058342757,B051S,3/27/2020,0,-110.1908689,-24.55972103,1,Samarang,1
0.059321285,B051S,3/28/2020,0,-110.1914877,-24.55901779,1,Samarang,1
0.052073168,B051S,3/29/2020,0,-110.1928349,-24.55947488,1,Samarang,1
0.046785365,B051S,3/30/2020,0,-110.1885628,-24.55859302,1,Samarang,1
0.050075508,B051S,3/31/2020,0,-110.1962285,-24.56088251,1,Samarang,1
0.051341112,B051S,4/1/2020,0,-110.1917383,-24.55887533,1,Samarang,1
0.054807878,B051S,4/2/2020,0,-110.1908096,-24.55947118,1,Samarang,1
558.7363565,B051S,4/3/2020,0,-110.1878649,-24.55818547,1,Samarang,1
560.6551104,B051S,4/4/2020,0,-110.1894682,-24.55838372,1,Samarang,1
561.5179282,B051S,4/5/2020,0,-110.1896282,-24.55848059,1,Samarang,1
563.3757549,B051S,4/6/2020,0,-110.1901439,-24.5592987,1,Samarang,1
562.4947173,B051S,4/7/2020,0,-110.1890742,-24.55847043,1,Samarang,1
566.8265545,B051S,4/8/2020,0,-110.1907036,-24.55927074,1,Samarang,1
852.5941934,B051S,4/9/2020,0,-110.1885972,-24.55917201,1,Samarang,1
854.4446976,B051S,4/10/2020,0,-110.1922476,-24.55959126,1,Samarang,1
850.4828365,B051S,4/11/2020,0,-110.1938568,-24.55945011,1,Samarang,1
0.060861103,B051S,4/12/2020,0,-110.1864743,-24.55815146,1,Samarang,1
0.053763817,B051S,4/13/2020,0,-110.1899889,-24.55929975,1,Samarang,1
0.05358187,B051S,4/14/2020,0,-110.1853638,-24.5580039,1,Samarang,1
0.061976596,B051S,4/15/2020,0,-110.1843245,-24.55837315,1,Samarang,1
0.064317267,B051S,4/16/2020,0,-110.188805,-24.55846989,1,Samarang,1
0.036699176,B051S,4/17/2020,0,-110.1910537,-24.55847988,1,Samarang,1
0.069761585,B051S,4/18/2020,0,-110.1866798,-24.5585825,1,Samarang,1
0.060013577,B051S,4/19/2020,0,-110.1892724,-24.55889561,1,Samarang,1
0.042727828,B051S,4/20/2020,0,-110.1922812,-24.55937794,1,Samarang,1
0.056374713,B051S,4/21/2020,0,-110.1958099,-24.56030004,1,Samarang,1
0.051550346,B051S,4/22/2020,0,-110.1869802,-24.55807038,1,Samarang,1
0.043268823,B051S,4/23/2020,0,-110.189751,-24.55832211,1,Samarang,1
0.055955469,B051S,4/24/2020,0,-110.1867473,-24.55757852,1,Samarang,1
0.053124857,B051S,4/25/2020,0,-110.187127,-24.55893135,1,Samarang,1
0.051488724,B051S,4/26/2020,0,-110.1872204,-24.55818198,1,Samarang,1
0.046157645,B051S,4/27/2020,0,-110.1951623,-24.55964566,1,Samarang,1
0.060640105,B051S,4/28/2020,0,-110.1872901,-24.55899167,1,Samarang,1
0.05906435,B051S,4/29/2020,0,-110.1888977,-24.55879585,1,Samarang,1
0.060967967,B051S,4/30/2020,0,-110.1846405,-24.55750547,1,Samarang,1
0.047301594,B051S,5/1/2020,0,-110.1827074,-24.55705122,1,Samarang,1
0.05865619,B051S,5/2/2020,0,-110.1833604,-24.5578306,1,Samarang,1
0.054531174,B051S,5/3/2020,0,-110.1949497,-24.55902195,1,Samarang,1
0.046930381,B051S,5/4/2020,0,-110.1914474,-24.5580812,1,Samarang,1
0.05457767,B051S,5/5/2020,0,-110.1782021,-24.55622165,1,Samarang,1
0.04704989,B051S,5/6/2020,0,-110.1931077,-24.55982766,1,Samarang,1
0.052381707,B051S,5/7/2020,0,-110.182845,-24.55759092,1,Samarang,1
0.038751966,B051S,5/8/2020,0,-110.181027,-24.55699089,1,Samarang,1
0.05215017,B051S,5/9/2020,0,-110.1836015,-24.55680044,1,Samarang,1
0.056114083,B051S,5/10/2020,0,-110.1818205,-24.55731892,1,Samarang,1
0.049676445,B051S,5/11/2020,0,-110.1802599,-24.55640692,1,Samarang,1
0.045155638,B051S,5/12/2020,0,-110.1797006,-24.55635116,1,Samarang,1
0.046522528,B051S,5/13/2020,0,-110.2005899,-24.56094884,1,Samarang,1
0.048984422,B051S,5/14/2020,0,-110.1827279,-24.55694474,1,Samarang,1
0.064849877,B051S,5/15/2020,0,-110.1782324,-24.55599966,1,Samarang,1
0.044368621,B051S,5/16/2020,0,-110.1823392,-24.55747901,1,Samarang,1
3.88E-05,B051S,5/17/2020,0,-110.1830566,-24.55773277,1,Samarang,1
0.057589051,B051S,5/18/2020,0,-110.1851345,-24.55748276,1,Samarang,1
0.056576904,B051S,5/19/2020,0,-110.1893732,-24.55896264,1,Samarang,1
0.053719211,B051S,5/20/2020,0,-110.1845314,-24.55709101,1,Samarang,1
0.052754488,B051S,5/21/2020,0,-110.183099,-24.5578949,1,Samarang,1
0.062960503,B051S,5/22/2020,0,-110.1917638,-24.56050628,1,Samarang,1
0.052493573,B051S,5/23/2020,0,-110.2028265,-24.56128988,1,Samarang,1
0.056438387,B051S,5/24/2020,0,-110.1814054,-24.55739841,1,Samarang,1
0.048595946,B051S,5/25/2020,0,-110.1872511,-24.5577976,1,Samarang,1
0.064996052,B051S,5/26/2020,0,-110.1797897,-24.55711733,1,Samarang,1
0.05147286,B051S,5/27/2020,0,-110.181794,-24.55689214,1,Samarang,1
0.03260552,B051S,5/28/2020,0,-110.1937532,-24.56060421,1,Samarang,1
0.057006881,B051S,5/29/2020,0,-110.18908,-24.55925266,1,Samarang,1
0.058292775,B051S,5/30/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.058292775,B051S,5/31/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.058292775,B051S,6/1/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.058292775,B051S,6/2/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.058292775,B051S,6/3/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.058292775,B051S,6/4/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.058292775,B051S,6/5/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.058292775,B051S,6/6/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.058292775,B051S,6/7/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.058292775,B051S,6/8/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.058292775,B051S,6/9/2020,0,-110.1773068,-24.55611537,1,Samarang,0
0.058292775,B051S,6/10/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.058292775,B051S,6/11/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.058292775,B051S,6/12/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.058292775,B051S,6/13/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.058292775,B051S,6/14/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.058292775,B051S,6/15/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.058292775,B051S,6/16/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.058292775,B051S,6/17/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.058292775,B051S,6/18/2020,0,-110.1773068,-24.55611537,1,Samarang,1
0.039038764,B051S,6/19/2020,0,-110.2071239,-24.56284511,1,Samarang,1
0.060041242,B051S,6/20/2020,0,-110.1927562,-24.55951292,1,Samarang,1
0.045656526,B051S,6/21/2020,0,-110.1965235,-24.55972284,1,Samarang,1
0.056175466,B051S,6/22/2020,0,-110.1925133,-24.55947516,1,Samarang,1
0.085149035,B051S,6/23/2020,0,-110.2368069,-24.56956057,1,Samarang,1
0.085149035,B051S,6/24/2020,0,-110.2368069,-24.56956057,1,Samarang,1
0.085149035,B051S,6/25/2020,0,-110.2368069,-24.56956057,1,Samarang,1
0.085149035,B051S,6/26/2020,0,-110.2368069,-24.56956057,1,Samarang,1
0.009879589,B051S,6/27/2020,0,-110.1973952,-24.56002238,1,Samarang,1
0.101785337,B051S,6/28/2020,0,-110.2142361,-24.5644918,1,Samarang,1
0.055000672,B051S,6/29/2020,0,-110.1894888,-24.55848362,1,Samarang,1
0.046823086,B051S,6/30/2020,0,-110.1844663,-24.55765198,1,Samarang,1
0.049229458,B051S,7/1/2020,0,-110.1841857,-24.55794728,1,Samarang,1
0.053309851,B051S,7/2/2020,0,-110.1856966,-24.55786902,1,Samarang,1
0.046119025,B051S,7/3/2020,0,-110.1904195,-24.55858265,1,Samarang,1
0.063956778,B051S,7/4/2020,0,-110.2064994,-24.56331479,1,Samarang,1
0.056666874,B051S,7/5/2020,0,-110.1866472,-24.55789688,1,Samarang,1
0.048235257,B051S,7/6/2020,0,-110.1854013,-24.55797444,1,Samarang,1
0.047191235,B051S,7/7/2020,0,-110.1808238,-24.55711752,1,Samarang,1
0.049716018,B051S,7/8/2020,0,-110.1924608,-24.55904413,1,Samarang,1
0.053778852,B051S,7/9/2020,0,-110.1966718,-24.56019668,1,Samarang,1
0.049179468,B051S,7/10/2020,0,-110.2063358,-24.5625924,1,Samarang,1
0.075837936,B051S,7/11/2020,0,-110.2056075,-24.56232989,1,Samarang,1
0.048954568,B051S,7/12/2020,0,-110.1916569,-24.55917647,1,Samarang,1
0.062372656,B051S,7/13/2020,0,-110.1854296,-24.55866392,1,Samarang,1
0.087756002,B051S,7/14/2020,0,-110.2029022,-24.56054472,1,Samarang,1
0.063954749,B051S,7/15/2020,0,-110.1947552,-24.56041622,1,Samarang,1
0.061628799,B051S,7/16/2020,0,-110.1875688,-24.55822938,1,Samarang,1
0.06124162,B051S,7/17/2020,0,-110.2042883,-24.56212496,1,Samarang,1
0.05260507,B051S,7/18/2020,0,-110.1824282,-24.55705539,1,Samarang,1
0.061085642,B051S,7/19/2020,0,-110.1834262,-24.55798467,1,Samarang,1
0.048043385,B051S,7/20/2020,0,-110.2018117,-24.56134777,1,Samarang,1
0.068607242,B051S,7/21/2020,0,-110.1819817,-24.55702222,1,Samarang,1
-0.198592429,B051S,7/22/2020,0,-110.1867835,-24.55791478,1,Samarang,1
-0.387631993,B051S,7/23/2020,0,-110.1813871,-24.55715853,1,Samarang,1
0.047185196,B051S,7/24/2020,0,-110.2035551,-24.56166376,1,Samarang,1
0.097969751,B051S,7/25/2020,0,-110.2078397,-24.56278451,1,Samarang,1
0.066857132,B051S,7/26/2020,0,-110.1860953,-24.55886541,1,Samarang,1
-0.032768661,B051S,7/27/2020,0,-110.1838318,-24.55778567,1,Samarang,1
0.053546594,B051S,7/28/2020,0,-110.1824089,-24.5576325,1,Samarang,1
-0.011596646,B051S,7/29/2020,0,-110.1883097,-24.5587345,1,Samarang,1
0.063585002,B051S,7/30/2020,0,-110.1932531,-24.56003995,1,Samarang,1
0.059401276,B051S,7/31/2020,0,-110.1996249,-24.56155597,1,Samarang,1
-0.016552151,B051S,8/1/2020,0,-110.1922702,-24.55919823,1,Samarang,1
0.024977445,B051S,8/2/2020,0,-110.1884941,-24.55824129,1,Samarang,1
0.055482162,B051S,8/3/2020,0,-110.1811661,-24.55704814,1,Samarang,1
-0.367033556,B051S,8/4/2020,0,-110.1784762,-24.55734494,1,Samarang,1
-0.379900795,B051S,8/5/2020,0,-110.1846068,-24.55800696,1,Samarang,1
0.118988971,B051S,8/6/2020,0,-110.2045265,-24.5630173,1,Samarang,1
-0.121137945,B051S,8/7/2020,0,-110.1898652,-24.55942786,1,Samarang,1
-0.2944953,B051S,8/8/2020,0,-110.1843565,-24.55841743,1,Samarang,1
0.027958563,B051S,8/9/2020,0,-110.1859115,-24.55824053,1,Samarang,1
0.052173886,B051S,8/10/2020,0,-110.1863356,-24.55835309,1,Samarang,1
0.063876226,B051S,8/11/2020,0,-110.1764881,-24.55685375,1,Samarang,1
0.061569197,B051S,8/12/2020,0,-110.1786282,-24.55691,1,Samarang,1
0.083201292,B051S,8/13/2020,0,-110.1958078,-24.56007857,1,Samarang,1
0.066178614,B051S,8/14/2020,0,-110.187676,-24.55967164,1,Samarang,1
0.051801735,B051S,8/15/2020,0,-110.1889735,-24.55839027,1,Samarang,1
-0.139407722,B051S,8/16/2020,0,-110.179912,-24.55663537,1,Samarang,1
0.03861723,B051S,8/17/2020,0,-110.1873064,-24.55823812,1,Samarang,1
0.062236551,B051S,8/18/2020,0,-110.1957695,-24.56010668,1,Samarang,1
-0.018118465,B051S,8/19/2020,0,-110.1930133,-24.55935508,1,Samarang,1
0.050165301,B051S,8/20/2020,0,-110.192494,-24.55938067,1,Samarang,1
0.046018576,B051S,8/21/2020,0,-110.185681,-24.55785054,1,Samarang,1
0.058333569,B051S,8/22/2020,0,-110.1791276,-24.55731217,1,Samarang,1
0.083830249,B051S,8/23/2020,0,-110.1967869,-24.56087476,1,Samarang,1
0.060859865,B051S,8/24/2020,0,-110.1913702,-24.55940375,1,Samarang,1
-0.035453216,B051S,8/25/2020,0,-110.1848316,-24.55755339,1,Samarang,1
-0.233035179,B051S,8/26/2020,0,-110.1867579,-24.55774257,1,Samarang,1
-0.360377041,B051S,8/27/2020,0,-110.185045,-24.55852413,1,Samarang,1
-0.386296461,B051S,8/28/2020,0,-110.1891768,-24.55902119,1,Samarang,1
-0.380973504,B051S,8/29/2020,0,-110.1826027,-24.55731293,1,Samarang,1
-0.389029996,B051S,8/30/2020,0,-110.1905304,-24.55927313,1,Samarang,1
-0.388242851,B051S,8/31/2020,0,-110.1856543,-24.55846393,1,Samarang,0
-0.389645554,B051S,9/1/2020,0,-110.1849732,-24.55781282,1,Samarang,1
-0.40243235,B051S,9/2/2020,0,-110.1829491,-24.55729479,1,Samarang,1
-0.346650146,B051S,9/3/2020,0,-110.1856027,-24.5573711,1,Samarang,1
0.044200964,B051S,9/4/2020,0,-110.1886196,-24.55812603,1,Samarang,0
-0.397678531,B051S,9/5/2020,0,-110.1873494,-24.55829888,1,Samarang,1
-0.390846862,B051S,9/6/2020,0,-110.193875,-24.5594579,1,Samarang,1
0.068633524,B051S,9/7/2020,0,-110.1984843,-24.56076674,1,Samarang,1
-0.202786006,B051S,9/8/2020,0,-110.1871001,-24.55790021,1,Samarang,1
-0.381340362,B051S,9/9/2020,0,-110.1843342,-24.55712865,1,Samarang,1
-0.403477747,B051S,9/10/2020,0,-110.1825198,-24.55700144,1,Samarang,1
-0.400299331,B051S,9/11/2020,0,-110.1840845,-24.55778436,1,Samarang,1
-0.32176649,B051S,9/12/2020,0,-110.1890876,-24.55817935,1,Samarang,1
0.053700063,B051S,9/13/2020,0,-110.1932245,-24.56040263,1,Samarang,1
0.055637103,B051S,9/14/2020,0,-110.1947111,-24.56030873,1,Samarang,1
-0.379623047,B051S,9/15/2020,0,-110.1907529,-24.55859889,1,Samarang,1
-0.381693051,B051S,9/16/2020,0,-110.194585,-24.56031027,1,Samarang,1
-0.381693051,B051S,9/17/2020,0,-110.194585,-24.56031027,1,Samarang,1
-0.381693051,B051S,9/18/2020,0,-110.194585,-24.56031027,1,Samarang,1
-0.366378132,B051S,9/19/2020,0,-110.1828396,-24.55770148,1,Samarang,1
-0.359727227,B051S,9/20/2020,0,-110.1909493,-24.55906056,1,Samarang,1
-0.376084572,B051S,9/21/2020,0,-110.1956006,-24.55967106,1,Samarang,1
-0.359646634,B051S,9/22/2020,0,-110.2009107,-24.56138937,1,Samarang,1
0.068503265,B051S,9/23/2020,0,-110.219592,-24.56497039,1,Samarang,1
0.045608514,B051S,9/24/2020,0,-110.188298,-24.55809462,1,Samarang,1
-0.270021107,B051S,9/25/2020,0,-110.1864635,-24.55757643,1,Samarang,1
-0.20405256,B051S,9/26/2020,0,-110.1936219,-24.55954146,1,Samarang,1
-0.100995368,B051S,9/27/2020,0,-110.1983616,-24.5605344,1,Samarang,1
0.076915992,B051S,9/28/2020,0,-110.198655,-24.56086328,1,Samarang,1
-0.324781649,B051S,9/29/2020,0,-110.181508,-24.55736374,1,Samarang,1
-0.385664809,B051S,9/30/2020,0,-110.1804498,-24.55705282,1,Samarang,1
-0.374864142,B051S,10/1/2020,0,-110.1885432,-24.5586226,1,Samarang,1
-0.012678811,B051S,10/2/2020,0,-110.1945337,-24.56015866,1,Samarang,1
-0.372653422,B051S,10/3/2020,0,-110.1932058,-24.55982936,1,Samarang,1
-0.372259276,B051S,10/4/2020,0,-110.1956861,-24.56022077,1,Samarang,1
-0.075332743,B051S,10/5/2020,0,-110.2157735,-24.56480521,1,Samarang,1
-0.313764934,B051S,10/6/2020,0,-110.2032109,-24.56132174,1,Samarang,1
-0.386325303,B051S,10/7/2020,0,-110.1985838,-24.56059939,1,Samarang,1
0.091038985,B051S,10/8/2020,0,-110.1994132,-24.56140859,1,Samarang,1
-0.393194339,B051S,10/9/2020,0,-110.1915431,-24.56002691,1,Samarang,1
-0.394546061,B051S,10/10/2020,0,-110.1937604,-24.55977925,1,Samarang,1
-0.395115258,B051S,10/11/2020,0,-110.1928626,-24.55995941,1,Samarang,1
-0.394857246,B051S,10/12/2020,0,-110.1965949,-24.55972853,1,Samarang,1
-0.394038354,B051S,10/13/2020,0,-110.1968063,-24.56023931,1,Samarang,1
-0.066959756,B051S,10/14/2020,0,-110.2053335,-24.56198062,1,Samarang,1
-0.364303395,B051S,10/15/2020,0,-110.206048,-24.56291768,1,Samarang,1
-0.386539985,B051S,10/16/2020,0,-110.1920841,-24.5600208,1,Samarang,1
-0.398781133,B051S,10/17/2020,0,-110.2003238,-24.56109829,1,Samarang,1
-0.3827113,B051S,10/18/2020,0,-110.1836986,-24.55865027,1,Samarang,1
-0.401381897,B051S,10/19/2020,0,-110.1825948,-24.55688467,1,Samarang,1
0.053203981,B051S,10/20/2020,0,-110.2099842,-24.56371164,1,Samarang,1
719.1395404,B051S,10/21/2020,0,-110.1909779,-24.5598106,1,Samarang,1
718.2178632,B051S,10/22/2020,0,-110.1882189,-24.55911982,1,Samarang,1
717.7773106,B051S,10/23/2020,0,-110.1875799,-24.55813934,1,Samarang,1
717.2920286,B051S,10/24/2020,0,-110.1922747,-24.55940386,1,Samarang,1
717.5738619,B051S,10/25/2020,0,-110.1895369,-24.55858899,1,Samarang,1
717.4154828,B051S,10/26/2020,0,-110.194852,-24.55939194,1,Samarang,1
